word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
AlynA	الينا	<ilaY	إِلَى	prep	<ilay	إِلَي	to;towards+us	#.l.#	#.ل.#
AnnA	اننا	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that+we	#.n.n	#.ن.ن
Aql	اقل	>aqal~	أَقَلّ	noun	>aqal~	أَقَلّ	less;least;smaller;smallest;minimum+[def.acc.]	q.l.l	ق.ل.ل
mnhm	منهم	min	مِن	prep	min	مِن	from+them_[masc.pl.]	m.n	م.ن
Eqlyp	عقلية	Eaqoliy~ap	عَقْلِيَّة	noun	Eaqoliy~	عَقْلِيّ	mentality;attitude+[fem.sg.]	E.q.l	ع.ق.ل
whnAk	وهناك	hunAka	هُناكَ	adv	hunAka	هُناكَ	and+there;there_(is;are)	h.n.#	ه.ن.#
Axr	اخر	|xar	آخَر	adj	|xar	آخَر	other;another;latest+[def.gen.]	#.x.r	#.خ.ر
twnsY	تونسى	tuwnisiy~	تُونِسِيّ	adj	tuwnisiy~	تُونِسِيّ	Tunisian	t.#.n.s	ت.#.ن.س
yfxr	يفخر	faxar	فَخَر	verb	foxar	فْخَر	he;it+be_proud;brag;vaunt	f.x.r	ف.خ.ر
An	ان	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that	#.n.n	#.ن.ن
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the+assembly_room;gathering_place	n.d.#	ن.د.#
AltwnsY	التونسى	tuwnisiy~	تُونِسِيّ	adj	tuwnisiy~	تُونِسِيّ	the+Tunisian	t.#.n.s	ت.#.ن.س
lys	ليس	layis	لَيِس	verb	layis	لَيِس	be_valiant+he;it_<verb>	l.#.s	ل.#.س
bh	به	bi	بِ	prep	bihi	بِهِ	with;by_+_it;him	b	ب
bEd	بعد	buEod	بُعْد	noun	buEod	بُعْد	dimension;distance+[def.acc.]	b.E.d	ب.ع.د
mbArAp	مباراة	mubArAp	مُباراة	noun	mubArA	مُبارا	match;game;competition+[fem.sg.]	b.r.#	ب.ر.#
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the+Ahly;Ahli	#.h.l	#.ه.ل
wAnhm	وانهم	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	and+that+they_[masc.pl.]	#.n.n	#.ن.ن
lm	لم	lam	لَم	part_neg	lam	لَم	not	l.m	ل.م
ydxlwA	يدخلوا	daxal	دَخَل	verb	doxul	دْخُل	they_(people)+enter+[masc.pl.]	d.x.l	د.خ.ل
AY	اى	>ay~	أَيّ	noun_quant	>ay~	أَيّ	any	#.#.#	#.#.#
mntdY	منتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	assembly_room;gathering_place	n.d.#	ن.د.#
wxASp	وخاصة	xAS~ap	خاصَّة	noun	xAS~	خاصّ	and+elite+[fem.sg.]	x.S.S	خ.ص.ص
AlmSrY	المصرى	miSoriy~	مِصْرِيّ	adj	miSoriy~	مِصْرِيّ	the+Egyptian	m.S.r	م.ص.ر
wlm	ولم	lam	لَم	part_neg	lam	لَم	and+not	l.m	ل.م
ysbbwA	يسببوا	sab~ab	سَبَّب	verb	sab~ib	سَبِّب	they_(people)+cause;produce;provoke+[masc.pl.]	s.b.b	س.ب.ب
Alm$Akl	المشاكل	mu$okilap	مُشْكِلَة	noun	ma$Akil	مَشاكِل	the+problems;inconveniences;issues+[def.gen.]	$.k.l	ش.ك.ل
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
Hyn	حين	Hiyn	حِين	noun	Hiyn	حِين	time;moment;opportunity+[def.gen.]	H.#.n	ح.#.ن
An	ان	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that	#.n.n	#.ن.ن
AlmSryyn	المصريين	miSoriy~	مِصْرِيّ	adj	miSoriy~	مِصْرِيّ	the+Egyptian+[masc.pl.]	m.S.r	م.ص.ر
whm	وهم	hum	هُم	pron	hum	هُم	and+they_[masc.pl]	h	ه
tEwdwA	تعودوا	EAd	عاد	verb	Euwd	عُود	you_[masc.pl.]+return;go_back+[masc.pl.]	E.#.d	ع.#.د
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
AlrqAbp	الرقابة	raqAbap	رَقابَة	noun	raqAb	رَقاب	the+censorship;surveillance+[fem.sg.]	r.q.b	ر.ق.ب
wAl$Eb	والشعب	$aEob	شَعْب	noun	$aEob	شَعْب	and_+_the+people;nation+[def.gen.]	$.E.b	ش.ع.ب
wh*A	وهذا	h`*A	هٰذا	pron_dem	h`*A	هٰذا	and+this	h	ه
dlyl	دليل	daliyl	دَلِيل	noun	daliyl	دَلِيل	directory;manual;guide-book+[indef.nom.]	d.l.l	د.ل.ل
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
tdnY	تدنى	>adAn	أَدان	verb	dan	دَن	you_[fem.sg.]+be_condemned;be_censured+[fem.sg.]	d.#.n	د.#.ن
AlEqlyp	العقلية	Eaqoliy~	عَقْلِيّ	adj	Eaqoliy~	عَقْلِيّ	the+rational+[fem.sg.]	E.q.l	ع.ق.ل
AlmSryp	المصرية	miSoriy~	مِصْرِيّ	adj	miSoriy~	مِصْرِيّ	the+Egyptian+[fem.sg.]	m.S.r	م.ص.ر
bAllh	بالله	All~ah	اللَّه	noun_prop	biAll~`hi	بِاللّٰهِ	by_God;Allah	bll~h	بللّه
Elyk	عليك	EalaY	عَلَى	prep	Ealay	عَلَي	on;above+you_[masc.sg.]	E.l.#	ع.ل.#
hl	هل	hal	هَل	part_interrog	hal	هَل	does;do?;did?;is;are?	h.l	ه.ل
hAnt	هانت	hAn	هان	verb	hAn	هان	be_insignificant;be_contemptible+it;they;she_<verb>	h.#.n	ه.#.ن
ElynA	علينا	EalaY	عَلَى	prep	Ealay	عَلَي	on;above+us	E.l.#	ع.ل.#
krAmtnA	كرامتنا	karAmap	كَرامَة	noun	karAm	كَرام	dignity;generosity+our	k.r.m	ك.ر.م
lh*A	لهذا	h`*A	هٰذا	pron_dem	h`*A	هٰذا	for;to+this	h	ه
AlHd	الحد	Had~	حَدّ	noun	Had~	حَدّ	the+stop;halt+[def.gen.]	H.d.d	ح.د.د
wAllh	والله	All~ah	اللَّه	noun_prop	All~`h	اللّٰه	[part.]+Allah;God	#.l.h	#.ل.ه
TAlbt	طالبت	TAlab	طالَب	verb	TAlab	طالَب	demand;require+it;they;she_<verb>	T.l.b	ط.ل.ب
Akvr	اكثر	>akovar	أَكْثَر	adj	>akovar	أَكْثَر	more;most+[def.acc.]	k.v.r	ك.ث.ر
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
mrp	مرة	mar~ap	مَرَّة	noun	mar~	مَرّ	once;one_time+[fem.sg.]	m.r.r	م.ر.ر
bAlA	بالا	>al~A	أَلّا	conj_sub	>al~A	أَلّا	by;with+(in_order)_not_to	#.n.n	#.ن.ن
ytjh	يتجه	{it~ajah	ٱِتَّجَه	verb	t~ajih	تَّجِه	he;it+be_directed;be_aimed;be_turned	#.j.h	#.ج.ه
AlmSrywn	المصريون	miSoriy~	مِصْرِيّ	noun	miSoriy~	مِصْرِيّ	the+Egyptian+[masc.pl.]	m.S.r	م.ص.ر
AlY	الى	<ilaY	إِلَى	prep	<ilaY	إِلَى	to;towards	#.l.#	#.ل.#
AY	اى	>ay~	أَيّ	noun_quant	>ay~	أَيّ	any	#.#.#	#.#.#
mntdY	منتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	assembly_room;gathering_place	n.d.#	ن.د.#
Axr	اخر	|xar	آخَر	adj	|xar	آخَر	other;another;latest+[def.gen.]	#.x.r	#.خ.ر
wnktfY	ونكتفى	{ikotafaY	ٱِكْتَفَى	verb	kotafiy	كْتَفِي	[part.]_+_we+be_content_with;be_satisfied_with	k.f.#	ك.ف.#
bAlm$Arkp	بالمشاركة	mu$Arakap	مُشارَكَة	noun	mu$Arak	مُشارَك	with;by_+_the+participation;association+[fem.sg.]	$.r.k	ش.ر.ك
hnA	هنا	hunA	هُنا	adv	hunA	هُنا	here	h.n.#	ه.ن.#
nfrH	نفرح	fariH	فَرِح	verb	foraH	فْرَح	we+rejoice;be_glad	f.r.H	ف.ر.ح
hnA	هنا	hunA	هُنا	adv	hunA	هُنا	here	h.n.#	ه.ن.#
wnEbr	ونعبر	Eab~ar	عَبَّر	verb	Eab~ir	عَبِّر	while_+_we+express	E.b.r	ع.ب.ر
En	عن	Ean	عَن	prep	Ean	عَن	from;about	E.n	ع.ن
DyqnA	ضيقنا	Day~iq	ضَيِّق	adj	Day~iq	ضَيِّق	narrow;restricted+our	D.#.q	ض.#.ق
hnA	هنا	hunA	هُنا	adv	hunA	هُنا	here	h.n.#	ه.ن.#
wA*A	واذا	<i*A	إِذا	conj	<i*A	إِذا	and+if;whether	#.*.#	#.ذ.#
dxl	دخل	daxal	دَخَل	verb	daxal	دَخَل	enter+he;it_<verb>	d.x.l	د.خ.ل
AHdhm	احدهم	>aHad	أَحَد	noun	>aHad	أَحَد	one;someone+their	#.H.d	#.ح.د
wHAwl	وحاول	HAwal	حاوَل	verb	HAwal	حاوَل	and+attempt+he;it_<verb>	H.#.l	ح.#.ل
AlAstfzAz	الاستفزاز	{isotifozAz	ٱِسْتِفْزاز	noun	{isotifozAz	ٱِسْتِفْزاز	the+provocation;harassment+[def.gen.]	f.z.z	ف.ز.ز
lA	لا	lA	لا	part_neg	lA	لا	no;not	l.#	ل.#
nrd	نرد	rad~	رَدّ	verb	rud~	رُدّ	we+answer;reply;return	r.d.d	ر.د.د
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
mwDwEh	موضوعه	mawoDuwE	مَوْضُوع	noun	mawoDuwE	مَوْضُوع	subject;theme;issue+its;his	#.D.E	#.ض.ع
wnxbr	ونخبر	>axobar	أَخْبَر	verb	xobar	خْبَر	while_+_we+be_notified;be_communicated	x.b.r	خ.ب.ر
AlA$rAf	الاشراف	<i$orAf	إِشْراف	noun	<i$orAf	إِشْراف	the+supervision;direction;patronage+[def.gen.]	$.r.f	ش.ر.ف
yA	يا	yA	يا	part_voc	yA	يا	oh;you	#.#	#.#
AxwAnY	اخوانى	<ixowap	إِخْوَة	noun	<ixowAn	إِخْوان	brothers+my	#.x.#	#.خ.#
bAlrgm	بالرغم	ragom	رَغْم	noun	ragom	رَغْم	with;by_+_the+in_spite_of;despite+[def.gen.]	r.g.m	ر.غ.م
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
AntmA'	انتماء	{inotimA'	ٱِنْتِماء	noun	{inotimA'	ٱِنْتِماء	membership;affiliation;commitment+[def.acc.]	n.m.#	ن.م.#
kl	كل	kul~	كُلّ	noun	kul~	كُلّ	every;all+[def.gen.]	k.l.l	ك.ل.ل
mnA	منا	min	مِن	prep	min	مِن	from+us	m.n	م.ن
Almxtlf	المختلف	muxotalif	مُخْتَلِف	adj	muxotalif	مُخْتَلِف	the+different;various+[def.gen.]	x.l.f	خ.ل.ف
AtmnY	اتمنى	taman~aY	تَمَنَّى	verb	taman~aY	تَمَنَّى	I+desire;wish_for;hope	m.n.#	م.ن.#
An	ان	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that	#.n.n	#.ن.ن
ntfq	نتفق	{it~afaq	ٱِتَّفَق	verb	t~afiq	تَّفِق	we+agree	#.f.q	#.ف.ق
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
$Y'	شىء	$ayo'	شَيْء	noun	$ayo'	شَيْء	something	$.#.#	ش.#.#
wAHd	واحد	wAHid	واحِد	noun	wAHid	واحِد	one+[indef.gen.]	#.H.d	#.ح.د
AlmHAfZp	المحافظة	muHAfaZap	مُحافَظَة	noun	muHAfaZ	مُحافَظ	the+province;governorate+[fem.sg.]	H.f.Z	ح.ف.ظ
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
krAmtnA	كرامتنا	karAmap	كَرامَة	noun	karAm	كَرام	dignity;generosity+our	k.r.m	ك.ر.م
wkrAmp	وكرامة	karAmap	كَرامَة	noun	karAm	كَرام	and+dignity;generosity+[fem.sg.]	k.r.m	ك.ر.م
wTnnA	وطننا	waTan	وَطَن	noun	waTan	وَطَن	nation;homeland+our	#.T.n	#.ط.ن
mSr	مصر	miSor	مِصْر	noun_prop	miSor	مِصْر	Egypt	m.S.r	م.ص.ر
HsAm	حسام	HusAm	حُسام	noun_prop	HusAm	حُسام	Husam	H.s.m	ح.س.م
Hsn	حسن	Hasan	حَسَن	noun_prop	Hasan	حَسَن	Hassan	H.s.n	ح.س.ن
gADb	غاضب	gADib	غاضِب	adj	gADib	غاضِب	angry;enraged+[indef.gen.]	g.D.b	غ.ض.ب
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
$HAth	شحاته	$aH~At	شَحّات	noun	$aH~At	شَحّات	beggar+its;his	$.H.t	ش.ح.ت
AlHDry	الحضري	HaDariy~	حَضَرِيّ	adj	HaDariy~	حَضَرِيّ	the+sedentary	H.D.r	ح.ض.ر
Ahbl	اهبل	>ahobal	أَهْبَل	adj	>ahobal	أَهْبَل	dim-witted;imbecile	h.b.l	ه.ب.ل
wlA	ولا	lA	لا	part_neg	lA	لا	and+no;not	l.#	ل.#
Ayh	ايه	<iyh	إِيه	abbrev	<iyh	إِيه	A.	NTWS	NTWS
bdrjp	بدرجة	darajap	دَرَجَة	noun	daraj	دَرَج	by;with+degree;class;rank;grade;level+[fem.sg.]	d.r.j	د.ر.ج
kbyrp	كبيرة	kabiyr	كَبِير	adj	kabiyr	كَبِير	large;great;important+[fem.sg.]	k.b.r	ك.ب.ر
ldyp	لدية	ladaY	لَدَى	noun	laday	لَدَي	with;by+it;him	l.d.#	ل.د.#
xbrp	خبرة	xiborap	خِبْرَة	noun	xibor	خِبْر	experience;expertise+[fem.sg.]	x.b.r	خ.ب.ر
dwlyp	دولية	dawoliy~	دَوْلِيّ	adj	duwaliy~	دُوَلِيّ	international;world+[fem.sg.]	d.#.l	د.#.ل
lA	لا	lA	لا	part_neg	lA	لا	no;not	l.#	ل.#
b>s	بأس	ba>os	بَأْس	noun	ba>os	بَأْس	bad;objection+[def.acc.]	b.#.s	ب.#.س
bh	به	bi	بِ	prep	bihi	بِهِ	with;by_+_it;him	b	ب
mbrwk	مبروك	maboruwk	مَبْرُوك	noun	maboruwk	مَبْرُوك	blessed	b.r.k	ب.ر.ك
yA	يا	yA	يا	part_voc	yA	يا	oh;you	#.#	#.#
mtEb	متعب	mutoEab	مُتْعَب	noun	mutoEab	مُتْعَب	tired;weary	t.E.b	ت.ع.ب
AlHrAs	الحراس	HAris	حارِس	noun	Hur~As	حُرّاس	the+guards;sentries;guardians+[def.nom.]	H.r.s	ح.ر.س
AtmnY	اتمنى	taman~aY	تَمَنَّى	verb	taman~aY	تَمَنَّى	I+desire;wish_for;hope	m.n.#	م.ن.#
kl	كل	kul~	كُلّ	noun	kul~	كُلّ	every;all+[def.gen.]	k.l.l	ك.ل.ل
AllY	اللى	lay~	لَيّ	noun	lay~	لَيّ	the+distortion;contortion	l.#.#	ل.#.#
mwjwd	موجود	mawojuwd	مَوْجُود	noun	mawojuwd	مَوْجُود	present;existing;found+[indef.nom.]	#.j.d	#.ج.د
yHT	يحط	>aHAT	أَحاط	verb	HiT	حِط	he;it+surround;encircle	H.#.T	ح.#.ط
rd	رد	rad~	رَدّ	noun	rad~	رَدّ	return;repulsion+[indef.gen.]	r.d.d	ر.د.د
mE	مع	maE	مَع	prep	maEa	مَعَ	with	mE	مع
AHsn	احسن	>aHosan	أَحْسَن	noun	>aHosan	أَحْسَن	better;best+[def.nom.]	H.s.n	ح.س.ن
tElyqh	تعليقه	taEoliyq	تَعْلِيق	noun	taEoliyq	تَعْلِيق	comment;remark;commentary+its;his	E.l.q	ع.ل.ق
smEhA	سمعها	samiE	سَمِع	verb	samiE	سَمِع	hear;listen+he;it_<verb>_it;them;her	s.m.E	س.م.ع
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
AlmElq	المعلق	muEal~iq	مُعَلِّق	noun	muEal~iq	مُعَلِّق	the+commentator+[def.nom.]	E.l.q	ع.ل.ق
Aljmyl	الجميل	jamiyl	جَمِيل	noun	jamiyl	جَمِيل	the+beautiful;nice	j.m.l	ج.م.ل
AlkAbtn	الكابتن	kAbotin	كابْتِن	noun	kAbotin	كابْتِن	the+captain	NTWS	NTWS
AtmnY	اتمنى	taman~aY	تَمَنَّى	verb	taman~aY	تَمَنَّى	I+desire;wish_for;hope	m.n.#	م.ن.#
AlElAqh	العلاقه	EalAqap	عَلاقَة	noun	EalAq	عَلاق	the+connection;relation;link+[fem.sg.]	E.l.q	ع.ل.ق
byn	بين	bay~in	بَيِّن	noun	bay~in	بَيِّن	clear;evident;explicit+[def.acc.]	b.#.n	ب.#.ن
AljmAhyr	الجماهير	jumohuwr	جُمْهُور	noun	jamAhiyr	جَماهِير	the+masses+[def.gen.]	j.m.h.r	ج.م.ه.ر
AlErbyh	العربيه	Earabiy~	عَرَبِيّ	adj	Earabiy~	عَرَبِيّ	the+Arab+[fem.sg.]	E.r.b	ع.ر.ب
tZl	تظل	Zal~a	ظَلَّ	verb	Zal~	ظَلّ	it;they;she+remain;continue	Z.l.l	ظ.ل.ل
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
AHsn	احسن	>aHosan	أَحْسَن	noun	>aHosan	أَحْسَن	better;best+[def.nom.]	H.s.n	ح.س.ن
HAl	حال	HAl	حال	noun	HAl	حال	situation;condition;case+[def.gen.]	H.#.l	ح.#.ل
dEwh	دعوه	daEA	دَعا	verb	daE	دَع	call;invite+they_<verb>_it;him	d.E.#	د.ع.#
Hlwh	حلوه	Hal~	حَلّ	verb	Hal~	حَلّ	dissolve;untie+they_<verb>_it;him	H.l.l	ح.ل.ل
AwY	اوى	>awaY	أَوَى	verb	>awaY	أَوَى	retire;seek_shelter+he;it_<verb>	#.#.#	#.#.#
yA	يا	yA	يا	part_voc	yA	يا	oh;you	#.#	#.#
mhAb	مهاب	mahAb	مَهاب	noun	mahAb	مَهاب	object_of_reverence	h.#.b	ه.#.ب
yA	يا	yA	يا	part_voc	yA	يا	oh;you	#.#	#.#
AbnY	ابنى	{ibon	ٱِبْن	noun	{ibon	ٱِبْن	son+my_two	b.n.#	ب.ن.#
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the+Ahly;Ahli	#.h.l	#.ه.ل
Akbr	اكبر	>akobar	أَكْبَر	adj	>akobar	أَكْبَر	senior;important+[def.gen.]	k.b.r	ك.ب.ر
mnh	منه	min	مِن	prep	min	مِن	from+it;him	m.n	م.ن
bkvyr	بكثير	kaviyr	كَثِير	noun	kaviyr	كَثِير	by;with+many;much;numerous+[indef.gen.]	k.v.r	ك.ث.ر
HtY	حتى	Hat~aY	حَتَّى	prep	Hat~aY	حَتَّى	until;up_to	H.t.t	ح.ت.ت
E$An	عشان	Eu$~	عُشّ	noun	Eu$~	عُشّ	nest+two	E.$.$	ع.ش.ش
Zrwf	ظروف	Zarof	ظَرْف	noun	Zuruwf	ظُرُوف	circumstances;condition;situation+[indef.gen.]	Z.r.f	ظ.ر.ف
AlnAdy	النادي	nAdiy	نادِي	noun	nAdiy	نادِي	the+club;association	n.d.#	ن.د.#
bs	بس	bas~	بَسّ	verb	bas~	بَسّ	crush;pulverize+he;it_<verb>	b.s.s	ب.س.س
AlklAm	الكلام	kalAm	كَلام	noun	kalAm	كَلام	the+speech;statement;remark;talk;saying+[def.gen.]	k.l.m	ك.ل.م
AwY	اوى	>awaY	أَوَى	verb	>awaY	أَوَى	retire;seek_shelter+he;it_<verb>	#.#.#	#.#.#
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
AlmwDwE	الموضوع	mawoDuwE	مَوْضُوع	noun	mawoDuwE	مَوْضُوع	the+subject;theme;issue+[def.gen.]	#.D.E	#.ض.ع
Allh	الله	All~ah	اللَّه	noun_prop	All~`h	اللّٰه	Allah;God	#.l.h	#.ل.ه
w>Elm	وأعلم	Ealim	عَلِم	verb	Eolam	عْلَم	and_+_I+know;find_out	E.l.m	ع.ل.م
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
>yAm	أيام	yawom	يَوْم	noun	>ay~Am	أَيّام	days+[indef.gen.]	#.#.m	#.#.م
